person_id,arrest_id,charge_degree,offense_category,arrest_date_event
55112,11490637,misdemeanor,property,2012-06-07
336042,11099625,misdemeanor,property,2012-10-20
82277,11099691,misdemeanor,violent,2012-10-20
922002,9945628,misdemeanor,other,2013-12-02
336042,10661824,misdemeanor,other,2013-03-29
339988,10686162,misdemeanor,property,2013-03-21
1256556,10366762,felony,violent,2013-07-11
55112,10125691,misdemeanor,property,2013-09-30
63935,9646149,misdemeanor,property,2014-03-11
336042,9061817,misdemeanor,property,2014-09-14
336042,9065112,misdemeanor,other,2014-09-12
15353,9786572,felony,property,2014-01-18
48528,9449507,felony,violent,2014-05-18
2202943,9545427,misdemeanor,other,2014-04-14
358458,8429041,misdemeanor,other,2015-04-17
318135,7675597,misdemeanor,other,2015-12-09
15353,7873773,misdemeanor,property,2015-10-12
48211,8759388,felony,violent,2015-01-02
474178,8326988,misdemeanor,drug,2015-05-21
55112,8255836,misdemeanor,violent,2015-06-14
997983,7587118,felony,property,2016-01-07
2129116,6725485,misdemeanor,violent,2016-08-19
358458,7351937,misdemeanor,other,2016-03-14
339988,6506062,misdemeanor,property,2016-10-23
2134220,6296913,misdemeanor,property,2016-12-28
2108170,6624252,misdemeanor,violent,2016-09-18
915957,6978025,misdemeanor,property,2016-06-06
72764,6386332,misdemeanor,property,2016-11-26
2106053,6397938,felony,violent,2016-11-21
503269,7431877,misdemeanor,property,2016-02-21
339988,6325168,misdemeanor,property,2016-12-18
911946,6339294,misdemeanor,violent,2016-12-13
339988,7055454,felony,violent,2016-05-14
1134813,7158116,misdemeanor,violent,2016-05-05
483280,7165449,misdemeanor,property,2016-05-03
2143682,6860513,felony,violent,2016-07-10
320960,7234710,misdemeanor,property,2016-04-14
1023093,5086497,misdemeanor,other,2017-10-01
2196821,5249584,misdemeanor,other,2017-09-04
442499,5053285,felony,property,2017-10-06
320631,6246163,misdemeanor,property,2017-01-11
72764,6066618,felony,property,2017-02-27
323098,6083154,felony,property,2017-02-22
323098,5801993,misdemeanor,property,2017-05-07
1023093,5087906,misdemeanor,property,2017-09-30
2143682,5014497,misdemeanor,property,2017-10-14
2119515,5919570,felony,property,2017-04-06
320209,5178342,misdemeanor,violent,2017-09-14
318135,5225243,misdemeanor,other,2017-09-08
339988,5635049,misdemeanor,other,2017-06-15
48080,5923554,misdemeanor,property,2017-04-05
2119515,5927377,misdemeanor,property,2017-04-04
2196821,5957332,misdemeanor,violent,2017-03-29
339988,5709116,misdemeanor,other,2017-05-28
360339,3371268,misdemeanor,property,2018-07-25
48080,3685808,felony,property,2018-05-29
344444,2710617,misdemeanor,violent,2018-11-12
1343831,4548723,misdemeanor,property,2018-01-07
2156291,2864966,misdemeanor,property,2018-10-14
48080,3663909,misdemeanor,drug,2018-06-03
351066,3991005,felony,other,2018-04-05
48211,3250281,misdemeanor,violent,2018-07-30
2156291,2986395,misdemeanor,property,2018-09-20
47754,2868225,misdemeanor,property,2018-10-12
2156291,3365244,misdemeanor,violent,2018-07-26
69085,606583,misdemeanor,drug,2019-11-27
2119515,1373232,felony,violent,2019-06-30
51530,555470,misdemeanor,violent,2019-12-07
55112,1572986,misdemeanor,drug,2019-05-23
336042,1787777,misdemeanor,other,2019-05-02
336042,2171437,misdemeanor,property,2019-02-25
2119515,9395520,misdemeanor,drug,2020-12-04
10237,11148449,misdemeanor,violent,2012-10-03
51576,10662107,misdemeanor,violent,2013-03-29
84823,10786563,misdemeanor,property,2013-02-14
961194,10405276,misdemeanor,property,2013-06-27
961194,8535673,misdemeanor,property,2015-03-16
82604,8479149,misdemeanor,violent,2015-04-02
49237,6341013,misdemeanor,violent,2016-12-13
57158,3715828,misdemeanor,violent,2018-05-23
379371,4186984,misdemeanor,property,2018-03-13
56946,1531303,misdemeanor,property,2019-05-30
51883,11163480,felony,violent,2012-09-27
915957,11170778,felony,drug,2012-09-25
343162,11472298,misdemeanor,violent,2012-06-13
47273,11487611,felony,drug,2012-06-08
57529,10960267,felony,drug,2012-12-10
12751,11508200,felony,drug,2012-06-01
47273,11537951,felony,drug,2012-05-24
84410,11351084,misdemeanor,other,2012-07-26
47273,10976123,misdemeanor,drug,2012-12-04
15930,11388075,misdemeanor,violent,2012-07-12
7833,11031715,misdemeanor,violent,2012-11-15
51435,11050780,felony,violent,2012-11-08
51530,11079859,felony,violent,2012-10-26
908756,11091397,misdemeanor,violent,2012-10-23
988101,11101826,misdemeanor,property,2012-10-19
9003,11131916,misdemeanor,violent,2012-10-09
51883,11131684,felony,violent,2012-10-09
10237,11148450,misdemeanor,drug,2012-10-03
60273,10140270,misdemeanor,violent,2013-09-25
56452,10898510,felony,violent,2013-01-04
9523,10006177,felony,drug,2013-11-14
15930,10157180,felony,drug,2013-09-19
56946,10222850,felony,drug,2013-08-28
59578,10635769,felony,drug,2013-04-08
57158,10291835,misdemeanor,drug,2013-08-06
47273,10771404,felony,violent,2013-02-20
57776,10706852,felony,drug,2013-03-14
84823,10786562,felony,property,2013-02-14
1788,10809517,felony,violent,2013-02-06
1788,10853147,felony,violent,2013-01-22
1788,10853148,felony,property,2013-01-22
57158,10361762,misdemeanor,drug,2013-07-12
1531743,10372870,misdemeanor,drug,2013-07-09
51504,10084509,felony,drug,2013-10-17
56410,9859130,felony,violent,2013-12-26
911263,9864672,felony,violent,2013-12-23
9523,10386581,misdemeanor,violent,2013-07-03
57776,10391079,felony,drug,2013-07-02
971940,10401409,misdemeanor,drug,2013-06-28
57158,10119101,felony,violent,2013-10-04
2003,10122626,misdemeanor,drug,2013-10-01
83127,9650175,misdemeanor,property,2014-03-10
49472,8878812,misdemeanor,drug,2014-11-18
8089,9699722,misdemeanor,other,2014-02-20
1518060,8933686,felony,drug,2014-10-29
56946,9796768,felony,drug,2014-01-15
8778,9800601,felony,drug,2014-01-14
2326,9137058,felony,property,2014-08-21
935128,9464316,misdemeanor,violent,2014-05-12
49472,9003559,misdemeanor,drug,2014-10-03
58583,9245055,felony,drug,2014-07-16
961194,9500124,misdemeanor,property,2014-04-29
59002,9552595,felony,drug,2014-04-11
49237,9556075,felony,violent,2014-04-10
47273,9559645,misdemeanor,drug,2014-04-09
60332,9587969,felony,violent,2014-03-31
4981,9369771,misdemeanor,other,2014-06-05
10779,8821393,felony,violent,2014-12-09
48211,8836089,felony,property,2014-12-03
60273,9617642,felony,violent,2014-03-20
81982,8853906,felony,violent,2014-11-25
912191,8434410,felony,property,2015-04-16
1543625,8475119,misdemeanor,violent,2015-04-03
961194,8535674,misdemeanor,property,2015-03-16
82604,8680414,felony,drug,2015-01-29
912191,8092944,misdemeanor,violent,2015-08-04
961194,7935283,misdemeanor,property,2015-09-21
57265,8429758,felony,violent,2015-04-17
56410,8174468,misdemeanor,violent,2015-07-09
57265,8429759,felony,drug,2015-04-17
13178,8560468,felony,drug,2015-03-09
8089,8733080,misdemeanor,property,2015-01-13
1119846,8736346,felony,property,2015-01-12
5400,7789730,misdemeanor,violent,2015-11-04
83874,7962941,felony,property,2015-09-11
909864,7992738,felony,drug,2015-09-03
10071,7654513,felony,violent,2015-12-14
1788,8611552,felony,violent,2015-02-18
49472,8379807,felony,violent,2015-05-04
81423,6767985,felony,violent,2016-08-08
80524,6886238,felony,violent,2016-07-05
85246,6459173,felony,property,2016-11-07
84199,7317316,misdemeanor,violent,2016-03-23
9102,6472964,felony,violent,2016-11-02
57158,6312363,felony,drug,2016-12-21
9003,6497796,felony,violent,2016-10-25
10071,6789611,misdemeanor,violent,2016-08-01
82277,7373982,felony,property,2016-03-08
2326,7373601,felony,drug,2016-03-08
9044,6544629,felony,violent,2016-10-12
15930,6568346,misdemeanor,violent,2016-10-04
56410,6612187,misdemeanor,violent,2016-09-21
911263,6978566,felony,drug,2016-06-06
57529,7018381,felony,violent,2016-05-24
51883,6320789,misdemeanor,violent,2016-12-19
82486,6828479,felony,violent,2016-07-19
1543625,6828868,misdemeanor,violent,2016-07-19
1596644,6334878,felony,property,2016-12-14
49237,6341012,misdemeanor,violent,2016-12-13
49472,7147586,felony,drug,2016-05-09
62147,7209813,felony,violent,2016-04-20
9102,6869028,misdemeanor,violent,2016-07-07
80524,6886237,felony,violent,2016-07-05
80524,6886239,felony,violent,2016-07-05
48528,7476118,felony,violent,2016-02-10
1901,7528243,felony,violent,2016-01-27
81979,7563264,felony,violent,2016-01-14
909386,7568055,misdemeanor,violent,2016-01-13
84410,5892654,felony,drug,2017-04-13
247459,4660376,felony,violent,2017-12-11
50867,5059273,felony,violent,2017-10-05
8089,6062280,felony,drug,2017-02-28
1557971,6079419,misdemeanor,violent,2017-02-23
47273,6088780,felony,drug,2017-02-21
84422,6104274,felony,violent,2017-02-16
961819,5796914,misdemeanor,violent,2017-05-08
13178,5152630,misdemeanor,violent,2017-09-19
2335717,5487142,felony,violent,2017-07-18
9102,4608599,felony,property,2017-12-21
82486,4778522,felony,other,2017-11-20
1256556,4684493,misdemeanor,property,2017-12-06
50867,6146374,felony,violent,2017-02-07
50867,6146375,felony,violent,2017-02-07
84199,4829553,felony,property,2017-11-13
49882,4937397,felony,violent,2017-10-27
50827,4937324,felony,drug,2017-10-27
932315,5835409,felony,drug,2017-04-27
81169,4983900,felony,violent,2017-10-19
83708,4990420,felony,violent,2017-10-18
1000104,5038714,misdemeanor,other,2017-10-10
988645,6030502,misdemeanor,other,2017-03-08
10237,5727725,misdemeanor,violent,2017-05-26
81290,5965706,felony,violent,2017-03-27
81249,5990805,felony,property,2017-03-20
997983,2922893,misdemeanor,violent,2018-10-02
45068,2739051,felony,property,2018-11-05
2406706,4120374,misdemeanor,violent,2018-03-26
19626,3964613,misdemeanor,violent,2018-04-10
929734,2620961,misdemeanor,violent,2018-11-29
82604,2463114,felony,drug,2018-12-31
883902,3000440,misdemeanor,violent,2018-09-18
85446,3383366,felony,violent,2018-07-23
85529,2684897,felony,drug,2018-11-16
5400,2739279,felony,property,2018-11-05
84823,2778145,felony,violent,2018-10-30
44159,3947994,misdemeanor,drug,2018-04-12
12352,3202887,felony,property,2018-08-08
725268,4292059,misdemeanor,violent,2018-02-22
19626,3964614,misdemeanor,violent,2018-04-10
60347,3785730,felony,drug,2018-05-10
83127,3806457,felony,violent,2018-05-07
2326,3228229,felony,drug,2018-08-03
990371,3393962,misdemeanor,violent,2018-07-20
66936,4334325,felony,violent,2018-02-14
8819,597060,felony,violent,2019-12-02
19626,2396191,felony,violent,2019-01-14
83299,632256,misdemeanor,violent,2019-11-22
2326,972447,felony,violent,2019-09-16
12751,1153610,misdemeanor,drug,2019-08-12
85370,2137704,felony,violent,2019-03-04
49882,2088167,felony,violent,2019-03-11
45181,504911,felony,violent,2019-12-18
40226,1131970,felony,violent,2019-08-15
12751,2299798,felony,property,2019-02-01
85246,2411863,felony,violent,2019-01-10
56946,1531302,misdemeanor,drug,2019-05-30
210420,674457,misdemeanor,violent,2019-11-14
9102,9953882,felony,violent,2020-11-04
83874,9915986,felony,violent,2020-10-01
83708,326009,felony,violent,2020-01-27
82277,180202,felony,violent,2020-02-25
988101,5521321,misdemeanor,violent,2017-07-11
85929,5030459,misdemeanor,violent,2017-10-11
2778,4660172,misdemeanor,violent,2017-12-11
2778,4660173,misdemeanor,violent,2017-12-11
1901,4955269,misdemeanor,violent,2017-10-24
8819,4910224,felony,violent,2017-10-30
51530,11435195,misdemeanor,violent,2012-06-26
51883,11282532,misdemeanor,violent,2012-08-18
451627,10948200,misdemeanor,property,2012-12-13
51435,11519270,misdemeanor,violent,2012-05-29
923399,11540747,misdemeanor,violent,2012-05-23
9523,11271721,misdemeanor,drug,2012-08-22
10237,11384974,misdemeanor,violent,2012-07-13
57529,11046794,misdemeanor,drug,2012-11-09
81249,11078325,misdemeanor,drug,2012-10-27
8819,11078220,misdemeanor,violent,2012-10-27
9523,11406557,misdemeanor,violent,2012-07-06
929734,11422983,misdemeanor,drug,2012-07-01
909864,10144185,misdemeanor,drug,2013-09-24
82604,9956507,misdemeanor,drug,2013-11-28
57776,10742859,misdemeanor,drug,2013-03-01
81249,10609260,misdemeanor,drug,2013-04-18
932315,10762196,misdemeanor,property,2013-02-23
9523,10615537,misdemeanor,violent,2013-04-16
909864,10276609,misdemeanor,drug,2013-08-09
71257,10786302,misdemeanor,drug,2013-02-14
57776,10809526,misdemeanor,drug,2013-02-06
81249,10874521,misdemeanor,drug,2013-01-13
942762,10875434,misdemeanor,drug,2013-01-12
942846,10882719,misdemeanor,drug,2013-01-10
913768,10370126,misdemeanor,property,2013-07-10
82604,9862061,misdemeanor,drug,2013-12-25
81423,9901839,misdemeanor,violent,2013-12-13
82604,9924034,misdemeanor,violent,2013-12-08
951591,10130053,misdemeanor,violent,2013-09-29
82604,9729039,misdemeanor,drug,2014-02-08
83874,9771730,misdemeanor,property,2014-01-25
72764,9133588,misdemeanor,property,2014-08-22
84199,9133491,misdemeanor,violent,2014-08-22
960846,9835807,misdemeanor,violent,2014-01-02
960754,9449629,misdemeanor,violent,2014-05-18
961194,8990738,misdemeanor,property,2014-10-08
964750,9256209,misdemeanor,other,2014-07-13
965786,9281889,misdemeanor,violent,2014-07-03
957946,9311375,misdemeanor,violent,2014-06-25
57732,9323077,misdemeanor,drug,2014-06-21
83582,9343729,misdemeanor,property,2014-06-15
912191,8805255,misdemeanor,property,2014-12-15
953314,8828548,misdemeanor,drug,2014-12-06
5400,8850980,misdemeanor,violent,2014-11-26
971359,9385710,misdemeanor,property,2014-05-31
909315,7896819,misdemeanor,violent,2015-10-04
971940,8054500,misdemeanor,drug,2015-08-16
49237,8078141,misdemeanor,violent,2015-08-08
951591,7691328,misdemeanor,violent,2015-12-04
2326,8699807,misdemeanor,drug,2015-01-22
960846,7761406,misdemeanor,violent,2015-11-13
82604,8736292,misdemeanor,violent,2015-01-12
184900,7876199,misdemeanor,property,2015-10-10
83127,7576483,misdemeanor,violent,2016-01-11
913768,7583303,misdemeanor,drug,2016-01-08
987109,6340985,felony,property,2016-12-13
57776,7308318,misdemeanor,violent,2016-03-25
48080,7325778,misdemeanor,violent,2016-03-21
85446,6491196,misdemeanor,drug,2016-10-27
990237,7348621,misdemeanor,drug,2016-03-15
989697,6915022,misdemeanor,violent,2016-06-26
57265,6291448,misdemeanor,violent,2016-12-30
911310,7356970,misdemeanor,property,2016-03-13
911310,7364521,misdemeanor,drug,2016-03-10
49237,6507127,misdemeanor,violent,2016-10-22
49237,6583262,misdemeanor,violent,2016-09-29
9003,6598087,misdemeanor,property,2016-09-25
982966,6970994,misdemeanor,violent,2016-06-08
993769,6974579,misdemeanor,violent,2016-06-07
994193,6982826,misdemeanor,violent,2016-06-05
909864,7018702,misdemeanor,drug,2016-05-24
995275,6390045,misdemeanor,drug,2016-11-23
51530,6398580,misdemeanor,violent,2016-11-21
81431,6661768,felony,drug,2016-09-07
995723,6665503,misdemeanor,violent,2016-09-06
83874,7049606,misdemeanor,violent,2016-05-16
11936,7158353,misdemeanor,violent,2016-05-05
85529,7225954,misdemeanor,other,2016-04-16
935306,6756714,misdemeanor,drug,2016-08-11
910893,6632110,misdemeanor,property,2016-09-15
929734,7497839,misdemeanor,drug,2016-02-05
329378,7505906,misdemeanor,violent,2016-02-03
82666,7517335,misdemeanor,violent,2016-01-31
984444,7551237,misdemeanor,drug,2016-01-16
725268,5048315,misdemeanor,violent,2017-10-09
1000558,5049840,misdemeanor,violent,2017-10-08
44159,6039470,misdemeanor,violent,2017-03-06
1002436,5887803,misdemeanor,drug,2017-04-14
1002535,5559286,misdemeanor,other,2017-07-04
909386,6072822,misdemeanor,violent,2017-02-25
379371,4641585,misdemeanor,property,2017-12-14
434345,5527499,misdemeanor,property,2017-07-10
84823,5403607,misdemeanor,violent,2017-08-05
83127,5086652,misdemeanor,violent,2017-10-01
1004445,6288988,misdemeanor,violent,2017-01-01
51323,4573585,misdemeanor,property,2017-12-30
922587,4585437,misdemeanor,violent,2017-12-27
51435,4761709,misdemeanor,violent,2017-11-24
910246,5559239,misdemeanor,violent,2017-07-04
58583,5817655,misdemeanor,violent,2017-05-02
912191,5560929,misdemeanor,violent,2017-07-03
961819,4667298,misdemeanor,violent,2017-12-10
56410,4690957,misdemeanor,property,2017-12-05
919650,4714307,misdemeanor,violent,2017-11-30
12751,4864261,misdemeanor,violent,2017-11-06
2778,4871957,misdemeanor,violent,2017-11-05
2778,4894787,misdemeanor,violent,2017-10-31
909645,5568205,misdemeanor,violent,2017-06-30
72764,6163578,misdemeanor,property,2017-02-03
910635,4973877,misdemeanor,property,2017-10-22
81431,5434225,misdemeanor,drug,2017-07-30
1009393,5846496,misdemeanor,violent,2017-04-25
960846,5919982,misdemeanor,property,2017-04-06
988101,5855610,misdemeanor,violent,2017-04-21
85929,5226476,misdemeanor,violent,2017-09-08
1012253,5965226,misdemeanor,violent,2017-03-27
932315,5974125,misdemeanor,drug,2017-03-24
910635,6211984,misdemeanor,property,2017-01-22
1002535,5559287,misdemeanor,property,2017-07-04
909386,2837267,misdemeanor,violent,2018-10-18
909315,4524392,misdemeanor,violent,2018-01-11
81249,3377366,misdemeanor,violent,2018-07-24
12751,2493519,misdemeanor,violent,2018-12-25
71257,2922536,misdemeanor,violent,2018-10-02
5400,4558833,misdemeanor,violent,2018-01-03
989231,4372104,misdemeanor,violent,2018-02-07
982041,3372037,misdemeanor,violent,2018-07-25
60347,3444106,felony,drug,2018-07-12
5400,4292218,misdemeanor,violent,2018-02-22
909652,3672977,misdemeanor,property,2018-05-31
85446,4298064,felony,drug,2018-02-21
909864,4298291,misdemeanor,violent,2018-02-21
909645,3875011,misdemeanor,violent,2018-04-24
57158,3882249,misdemeanor,violent,2018-04-23
56410,3980792,misdemeanor,property,2018-04-08
1022206,3126042,misdemeanor,violent,2018-08-26
81823,3176487,misdemeanor,violent,2018-08-13
82666,3264932,misdemeanor,property,2018-07-27
60347,3372243,felony,drug,2018-07-25
1023093,3493710,misdemeanor,property,2018-07-04
56410,3514997,misdemeanor,property,2018-06-29
1023228,3548675,misdemeanor,violent,2018-06-24
994193,3625742,misdemeanor,violent,2018-06-10
81979,3679700,misdemeanor,violent,2018-05-30
411055,3520892,misdemeanor,violent,2018-06-28
1023661,3720697,misdemeanor,violent,2018-05-22
81823,3806430,misdemeanor,violent,2018-05-07
259056,3847443,misdemeanor,violent,2018-04-30
908756,3851475,misdemeanor,violent,2018-04-29
1000343,3895575,misdemeanor,violent,2018-04-20
909315,3926165,misdemeanor,violent,2018-04-16
909645,3656845,misdemeanor,violent,2018-06-04
